tax_id,lineage
1825931,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus; Tomato yellow leaf curl Shuangbai virus
447604,Viruses; Viruses incertae sedis; Tolecusatellitidae; Betasatellite
390442,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
1335768,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
1967841,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Rhabdoviridae; Betarhabdovirinae; Cytorhabdovirus; Cytorhabdovirus lycopersici
2169827,Viruses; Viruses incertae sedis; Alphasatellitidae; Geminialphasatellitinae; Clecrusatellite
944580,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Tolucaviricetes; Tolivirales; Tombusviridae; Procedovirinae; Tralespevirus; Tralespevirus lespedezae
1590173,Viruses; unclassified viruses; unclassified DNA viruses; unclassified ssDNA viruses
431317,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Poacevirus
327387,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus
101281,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus polianthis
244050,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus polianthismaculae
12229,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus tulipadefractum
35284,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus tulipatessellati
167132,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Alphaflexiviridae; Potexvirus
11988,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Tolucaviricetes; Tolivirales; Tombusviridae; Procedovirinae; Betacarmovirus; Betacarmovirus brassicae
859650,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Turncurtovirus
1766828,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Turncurtovirus
12230,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus rapae
218923,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Sobelivirales; Solemoviridae; Sobemovirus
29272,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus
12154,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Tymoviridae; Tymovirus; Tymovirus brassicae
131083,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Sobelivirales; Solemoviridae; Polerovirus
2292642,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Alphaflexiviridae; Potexvirus
329048,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus streptopi
946046,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Ipomovirus
520848,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Mastrevirus
3052813,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Caulimoviridae; Vaccinivirus
430059,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus vallotae
326202,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus vanillae
2016426,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Alphaflexiviridae; Allexivirus
2016427,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Alphaflexiviridae; Potexvirus
1881630,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
12473,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Sobelivirales; Solemoviridae; Sobemovirus
134374,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Betaflexiviridae; Quinvirinae; Carlavirus
515446,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus verbenae
1925152,Viruses; Viruses incertae sedis; Tolecusatellitidae; Betasatellite
1925153,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
666635,Viruses; Viruses incertae sedis; Tolecusatellitidae; Betasatellite
2169908,Viruses; Viruses incertae sedis; Alphasatellitidae; Geminialphasatellitinae; Gosmusatellite
2050589,Viruses; Viruses incertae sedis; Tolecusatellitidae; Betasatellite
1001341,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
367061,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
310749,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Endornaviridae; Alphaendornavirus
1312724,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
1170656,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
1169032,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus
1848040,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Caulimoviridae; Soymovirus; unclassified Soymovirus
146500,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus citrulli
1978413,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Betaflexiviridae; Trivirinae; Wamavirus
1046574,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
1174526,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Mastrevirus
10834,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Mastrevirus
2019445,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Sobelivirales; Solemoviridae; Polerovirus; unclassified Polerovirus
31741,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Tritimovirus
572239,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Sobelivirales; Solemoviridae; Polerovirus; unclassified Polerovirus
2152660,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Rhabdoviridae; Betarhabdovirinae; Alphanucleorhabdovirus; Alphanucleorhabdovirus tritici
12188,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Alphaflexiviridae; Potexvirus
1913024,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Sobelivirales; Solemoviridae; Polerovirus; unclassified Polerovirus
2169739,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
2169740,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
2169741,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
2169742,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
2169743,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
2169744,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
2560838,Viruses; Viruses incertae sedis; Alphasatellitidae; Geminialphasatellitinae; Whiflysatellite
2169828,Viruses; Viruses incertae sedis; Alphasatellitidae; Geminialphasatellitinae; Clecrusatellite
2018313,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus melozonati; Wild melon banding virus
1862127,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus
187977,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus muricati
400396,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus torvi
2025352,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Grablovirus; Wild Vitis latent virus
2169693,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Endornaviridae; Alphaendornavirus
1904884,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Repensiviricetes; Geplafuvirales; Geminiviridae; Begomovirus
1973265,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Caulimoviridae; Badnavirus; Badnavirus wisteriae
201862,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus wisteriae
1561150,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Caulimoviridae; Badnavirus; Badnavirus maculasmallanthi
1868472,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Betaflexiviridae; Trivirinae; Capillovirus; unclassified Capillovirus
418827,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus pachyrhizus
2175329,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Macluravirus
596957,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Macluravirus; Yam chlorotic mosaic virus
1592930,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Betaflexiviridae; Quinvirinae; Carlavirus
87097,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus yamplacidum
41460,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus yamtesselati
1421055,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Tolucaviricetes; Tolivirales; Tombusviridae; Procedovirinae; Aureusvirus; Aureusvirus dioscoreae
1503864,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Alphaflexiviridae; Potexvirus
2170240,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Tritimovirus
1416026,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus
1514896,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Endornaviridae; Alphaendornavirus; Alphaendornavirus yerbae
2219873,Viruses; Monodnaviria; Shotokuvirae; Cressdnaviricota; Arfiviricetes; Mulpavirales; Amesuviridae; Yermavirus; Yermavirus ilicis
2487100,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Rhabdoviridae; Betarhabdovirinae; Cytorhabdovirus; Cytorhabdovirus flaviyerbamate
228578,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus
270478,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus zantedeschiatenuis
220813,Viruses; Viruses incertae sedis; Tolecusatellitidae; Betasatellite; Zinnia leaf curl betasatellite
1985202,Viruses; Riboviria; Orthornavirae; Pisuviricota; Duplopiviricetes; Durnavirales; Amalgaviridae; Amalgavirus; Amalgavirus zosterae
2560851,Viruses; Riboviria; Orthornavirae; Pisuviricota; Duplopiviricetes; Durnavirales; Amalgaviridae; Amalgavirus; Amalgavirus marinae
111418,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Virgaviridae; Tobamovirus
1679239,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus peporesticulae
1406816,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus pepotigris
390849,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus pepo
12232,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Patatavirales; Potyviridae; Potyvirus; Potyvirus cucurbitaflavitesselati
253701,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Tymovirales; Alphaflexiviridae; Potexvirus
